Performance,0.05399096651318806,0.05399096651318806,0.34004909651561455,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.36394952214888726,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3728534146650349,0.05399096651318806,0.3835301724878268,0.05399096651318806,0.3527101355346916,0.3695132798511904,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.33922136607926817,0.05399096651318806,0.05399096651318806,0.37863764528511673,0.3989422804014327,0.05399096651318806,0.39591156230373215,0.32437598931008976,0.3989422804014327,0.36324604521789394,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3477044896182261,0.05399096651318806,0.3702658990201657,0.05399096651318806,0.3306879676896022,0.05399096651318806,0.05399096651318806,0.32849142600871667,0.05399096651318806,0.32274698220636766,0.39173193128407485,0.3955180320526786,0.05399096651318806,0.3612511170341933,0.3600210488584729,0.3606747805214087,0.05399096651318806,0.3931247990833251,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3600239142861995,0.35932895491301947,0.3747056921324099,0.05399096651318806,0.35518343627350724,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.32498284929976057,0.05399096651318806,0.39061877583222054,0.39875776159972565,0.3551280827205978,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3914043140203808,0.05399096651318806,0.3260547708129578,0.05399096651318806,0.3636205601008237,0.3559656901713035,0.3829882572685302,0.3989422804014327,0.3989422804014327,0.38815941471069487,0.05399096651318806,0.05399096651318806,0.3262147789418402,0.3856344683841478,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.34188521898720453,0.37758039908744967,0.05399096651318806,0.34943929530361306,0.3908441842693911,0.3451665246346736,0.3898622156265557,0.05399096651318806,0.05399096651318806,0.35882301017172796,0.39884907259551383,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.3969347369195886,0.3969862999486413,0.05399096651318806,0.36134989115936117,0.05399096651318806,0.05399096651318806,0.36762964396950415,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.37905266828591927,0.05399096651318806,0.38315050762504277,0.3989422804014327,0.3532980638743349,0.05399096651318806,0.3567943678521536,0.3779516112260461,0.3612785151055725,0.34598575690027705,0.3989422804014327,0.3460640158372351,0.36323755917787615,0.3607289992607811,0.05399096651318806,0.3443730011011037,0.05399096651318806,0.05399096651318806,0.396774560362937,0.05399096651318806,0.3908310215558587,0.05399096651318806,0.38326326574478903,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3811171865550192,0.05399096651318806,0.3657719972058636,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3743720857697217,0.05399096651318806,0.05399096651318806,0.3546389462979525,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3365768727588452,0.05399096651318806,0.32101363073137,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3239537444499411,0.05399096651318806,0.32084381302409803,0.36179276104198926,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3497367756802998,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.39021251195086726,0.05399096651318806,0.3989422804014327,0.3853720764088152,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.37346057012373296,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.3925521101252877,0.3882377997351402,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3958675637784797,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3413508474221793,0.05399096651318806,0.05399096651318806,0.35283884798042436,0.38092645214878196,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3242543201584663,0.3322408244914641,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.32747488445011463,0.364641953570678,0.05399096651318806,0.3989422804014327,0.36065330328081335,0.3989422804014327,0.3515869846450728,0.32636462842989733,0.05399096651318806,0.05399096651318806,0.3883210070545648,0.39707914455902976,0.05399096651318806,0.3571903378889221,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3197157694928213,0.3473370590854675,0.3460597767705364,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.36978737487392155,0.3989422804014327,0.369287195034057,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.372861401309032,0.3502109380043032,0.05399096651318806,0.3453861191466255,0.3856839162064376,0.37181670738008854,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.39411687140385704,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.34733515204601556,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.32709262170309944,0.05399096651318806,0.32608776941948125,0.05399096651318806,0.3316728140447644,0.3485658941751919,0.36681154287734086,0.05399096651318806,0.05399096651318806,0.3658579866236045,0.37519103647004,0.35788417559993385,0.3563256698688482,0.05399096651318806,0.33497459349336567,0.05399096651318806,0.32874748597996695,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.32475286633204453,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3640704027649152,0.39150231481419806,0.05399096651318806,0.3987272473108677,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.34711230803800164,0.05399096651318806,0.3863122827306203,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.33533115713219525,0.3395497419393165,0.05399096651318806,0.05399096651318806,0.38847179038347895,0.05399096651318806,0.05399096651318806,0.3982478637312816,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3694659727177418,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3940562415224032,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.39813776643446425,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3647155158194789,0.3989422804014327,0.05399096651318806,0.39848015681632937,0.3336476251889119,0.3929122943073724,0.38825099263173807,0.05399096651318806,0.3454144738343874,0.3989422804014327,0.3711070094167955,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3609798284621682,0.3989422804014327,0.3390634936731912,0.3989422804014327,0.05399096651318806,0.3659923607647427,0.05399096651318806,0.38984157612479653,0.3949313994433039,0.3989422804014327,0.357104635920304,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3419668896060507,0.32485152511831455,0.05399096651318806,0.05399096651318806,0.3970201097472352,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3785828420527322,0.3858920089620778,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3790368989553056,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.34928080525391075,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.34952332952875337,0.3594570960799771,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3510769775365066,0.39148632778271,0.39112791740400255,0.05399096651318806,0.3611356254666272,0.3278439914754714,0.34966754739419453,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3423645615713303,0.05399096651318806,0.34015555176799717,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.39181840443843924,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.39024928201766945,0.05399096651318806,0.05399096651318806,0.34652059032481,0.35798353103915903,0.3571978168120749,0.3822589496494666,0.3798656535898993,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.37958812637114014,0.05399096651318806,0.05399096651318806,0.38635494008804716,0.05399096651318806,0.05399096651318806,0.33035579558587513,0.05399096651318806,0.34905244578371075,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3674362508304975,0.3732500982554957,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3370762528565044,0.3989422804014327,0.05399096651318806,0.34658476991157056,0.38509137820575634,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.37570838114641114,0.3230478124623855,0.3820325554504814,0.05399096651318806,0.05399096651318806,0.32611314352899096,0.05399096651318806,0.35769851288573346,0.05399096651318806,0.3653139902448403,0.05399096651318806,0.32156543240603797,0.05399096651318806,0.05399096651318806,0.3438497961724313,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3546041506438952,0.3805688659995887,0.05399096651318806,0.05399096651318806,0.3539609948064551,0.389881419148331,0.38308555565860825,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3613069944370872,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3594179296970179,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3963185483279528,0.3404546195723051,0.05399096651318806,0.3772267743087519,0.38147709160461934,0.3989422804014327,0.38002965895903523,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3928133232857879,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.33598214068450444,0.342652820362983,0.05399096651318806,0.05399096651318806,0.3898003585006978,0.3729794317997877,0.37566381500798857,0.3779384649042421,0.3319443247181006,0.37416657714760676,0.05399096651318806,0.3553759453695902,0.36817191916946795,0.37842289066060125,0.3989422804014327,0.32979151173339427,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3888892983275861,0.33207879719007893,0.3981086841306703,0.05399096651318806,0.3264584985143702,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.3971697515959327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.38599503041594824,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3644185592559893,0.36506758179023396,0.37057261205892383,0.05399096651318806,0.3989422804014327,0.33534939274299447,0.05399096651318806,0.05399096651318806,0.3986121824313246,0.34277507203516816,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.3535252459622441,0.05399096651318806,0.3577851271260333,0.37993205273379,0.05399096651318806,0.05399096651318806,0.33916289834550223,0.3638905137631473,0.3650950407479518,0.3619527483312349,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3483627327651528,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3895492234482234,0.34328175074324374,0.3989422804014327,0.39362695475857273,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3264128498768181,0.3989422804014327,0.32785765636150266,0.3989422804014327,0.3653966216391006,0.3966168619863008,0.32538750936164984,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3967494309529123,0.05399096651318806,0.05399096651318806,0.3215939038490444,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.33640377345052547,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.35570589376215256,0.3989422804014327,0.34088115094354154,0.3989422804014327,0.3282416321345471,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.39771413783149473,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.395370505283774,0.3353202747242776,0.3989422804014327,0.3989422804014327,0.3937700156334465,0.05399096651318806,0.05399096651318806,0.3800987735049938,0.05399096651318806,0.38658765381784443,0.36338062475948196,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.32037531849568723,0.3989422804014327,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.36839328706109914,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3988183518903442,0.32123311196039916,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.3989422804014327,0.3565934259602846,0.3989422804014327,0.3989422804014327,0.33832676311991317,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3196720858296699,0.05399096651318806,0.36447258350491457,0.35601089986104734,0.05399096651318806,0.37434614691425294,0.3401135525557146,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.335153054363087,0.39188765818759064,0.3637911358626245,0.39136280814705826,0.378583309834276,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.38650025887452527,0.37966194626299055,0.3989422804014327,0.39348306064683447,0.34855946722588943,0.05399096651318806,0.3983658599439716,0.05399096651318806,0.3598831874997428,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3816543047043996,0.05399096651318806,0.32112001834292575,0.05399096651318806,0.35968671029521737,0.39127239567190036,0.05399096651318806,0.33932110769424667,0.3974231668929316,0.3411763954086787,0.3293014030281982,0.3395352189076696,0.38427016385405716,0.3213909350671301,0.3989422804014327,0.33637075512484155,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3930173309394569,0.05399096651318806,0.05399096651318806,0.3930879492569875,0.34252116644551345,0.3428431745076732,0.3725776261242045,0.3989422804014327,0.3362244830582621,0.3989422804014327,0.05399096651318806,0.3329797944974499,0.3989422804014327,0.3989422804014327,0.39133358147848313,0.05399096651318806,0.05399096651318806,0.3349466224232808,0.05399096651318806,0.05399096651318806,0.3228640685672515,0.3819858192373415,0.05399096651318806,0.39854781675326173,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.3395822573190402,0.3989422804014327,0.05399096651318806,0.33219406919255173,0.05399096651318806,0.3662953625469254,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3521447405884316,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.35128019339811933,0.3340510107154453,0.3616297015248837,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3226382269677608,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.35427724469310456,0.3979493432271563,0.32291415786932137,0.3989422804014327,0.3384771669894808,0.35488887384847784,0.3989422804014327,0.05399096651318806,0.3603303660474345,0.05399096651318806,0.05399096651318806,0.34680064034191693,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3826561430538967,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.35219915346142006,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.33474912525846934,0.05399096651318806,0.3960243072521862,0.05399096651318806,0.3685262201695518,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.3929486818374774,0.37253511779748505,0.377140568108587,0.05399096651318806,0.3324132559775756,0.36576800884638877,0.39037717393847937,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.37745989937345953,0.3239285740613944,0.3233350810798586,0.05399096651318806,0.05399096651318806,0.3842040481767317,0.34207847522642565,0.05399096651318806,0.3443005366628463,0.3989422804014327,0.32012323277355087,0.32973291139347094,0.3390515559794015,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3417577928570142,0.3292306381972419,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3230539818229891,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.3693225680020353,0.32242734654926547,0.3227663869554688,0.36023706622875556,0.05399096651318806,0.05399096651318806,0.3784021370385784,0.3989422804014327,0.05399096651318806,0.35007882560979653,0.05399096651318806,0.05399096651318806,0.3239514794926641,0.05399096651318806,0.3392464608165683,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3699797073699097,0.05399096651318806,0.3553157173701917,0.05399096651318806,0.05399096651318806,0.05399096651318806,0.32165380087911244,0.05399096651318806,0.05399096651318806,0.34749595349249396,0.05399096651318806,0.3989422804014327,0.3989422804014327,0.05399096651318806,0.05399096651318806,0.3989422804014327,0.05399096651318806
